sample_code_x,detection_items,department,order_date,order_num,report_date,conclusion,receive_date,sample_code_format,infer_receive_date,create_time,sample_date,random_num_x,event_flight,id,Unnamed: 0,date,code,gene_name,file_name,path,sample_code_y,random_num_y,data_num,sample_code
ZSHC/2019/100,飞鸟残骸鉴定（常规）,杭州萧山国际机场,2019.10.17,SEQ2019101968651,2019.10.19,,2019.10.19,ZSHC-2019-100,2019-10-19,2019.10.19,2019.10.19,68651,CA1724,892.0,1072.0,20191019.0,ZSHC,cytb,ZSHC-2019-100_L14995-H16065_C1824.L14995.PW910221196.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/cytb/良好 22个/ZSHC-2019-100_L14995-H16065_C1824.L14995.PW910221196.seq,ZSHC-2019-100,15362.0,ZSHCcytb2019101915362,ZSHC-2019-100
ZSHC/2019/100,飞鸟残骸鉴定（常规）,杭州萧山国际机场,2019.10.17,SEQ2019101968651,2019.10.19,,2019.10.19,ZSHC-2019-100,2019-10-19,2019.10.19,2019.10.19,68651,CA1724,892.0,1092.0,20191019.0,ZSHC,COI-1,ZSHC-2019-100_COI-1_C1824.COI-1-bird-F.PW910221135.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/COI-1/良好 16个/ZSHC-2019-100_COI-1_C1824.COI-1-bird-F.PW910221135.seq,ZSHC-2019-100,25739.0,ZSHCCOI-12019101925739,ZSHC-2019-100
ZSHC/2019/101,飞鸟残骸鉴定（常规）,杭州萧山国际机场,2019.10.17,SEQ2019101952724,2019.10.19,,2019.10.19,ZSHC-2019-101,2019-10-19,2019.10.19,2019.10.19,52724,MF8206,893.0,1067.0,20191019.0,ZSHC,cytb,ZSHC-2019-101_L14995-H16065_C1824.L14995.PW910221201.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/cytb/良好 22个/ZSHC-2019-101_L14995-H16065_C1824.L14995.PW910221201.seq,ZSHC-2019-101,43031.0,ZSHCcytb2019101943031,ZSHC-2019-101
ZSHC/2019/101,飞鸟残骸鉴定（常规）,杭州萧山国际机场,2019.10.17,SEQ2019101952724,2019.10.19,,2019.10.19,ZSHC-2019-101,2019-10-19,2019.10.19,2019.10.19,52724,MF8206,893.0,1085.0,20191019.0,ZSHC,COI-1,ZSHC-2019-101_COI-1_C1824.COI-1-bird-F.PW910221143.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/COI-1/良好 16个/ZSHC-2019-101_COI-1_C1824.COI-1-bird-F.PW910221143.seq,ZSHC-2019-101,92162.0,ZSHCCOI-12019101992162,ZSHC-2019-101
ZSHC/2019/102,飞鸟残骸鉴定（常规）,杭州萧山国际机场,2019.10.17,SEQ2019101942454,2019.10.19,,2019.10.19,ZSHC-2019-102,2019-10-19,2019.10.19,2019.10.19,42454,CA1798,894.0,1080.0,20191019.0,ZSHC,cytb,ZSHC-2019-102_L14995-H16065_C1824.L14995.PW910221206.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/cytb/良好 22个/ZSHC-2019-102_L14995-H16065_C1824.L14995.PW910221206.seq,ZSHC-2019-102,94436.0,ZSHCcytb2019101994436,ZSHC-2019-102
ZSHC/2019/102,飞鸟残骸鉴定（常规）,杭州萧山国际机场,2019.10.17,SEQ2019101942454,2019.10.19,,2019.10.19,ZSHC-2019-102,2019-10-19,2019.10.19,2019.10.19,42454,CA1798,894.0,1097.0,20191019.0,ZSHC,COI-1,ZSHC-2019-102_COI-1_C1824.COI-1-bird-F.PW910221150.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/COI-1/良好 16个/ZSHC-2019-102_COI-1_C1824.COI-1-bird-F.PW910221150.seq,ZSHC-2019-102,32289.0,ZSHCCOI-12019101932289,ZSHC-2019-102
ZSHC/2019/103,飞鸟残骸鉴定（常规）,杭州萧山国际机场,2019.10.17,SEQ2019101974325,2019.10.19,,2019.10.19,ZSHC-2019-103,2019-10-19,2019.10.19,2019.10.19,74325,HU7422,895.0,1071.0,20191019.0,ZSHC,cytb,ZSHC-2019-103_L14995-H16065_C1824.L14995.PW910221211.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/cytb/良好 22个/ZSHC-2019-103_L14995-H16065_C1824.L14995.PW910221211.seq,ZSHC-2019-103,94762.0,ZSHCcytb2019101994762,ZSHC-2019-103
ZSHC/2019/104,飞鸟残骸鉴定（常规）,杭州萧山国际机场,2019.10.17,SEQ2019101997716,2019.10.19,,2019.10.19,ZSHC-2019-104,2019-10-19,2019.10.19,2019.10.19,97716,HU7895,896.0,1075.0,20191019.0,ZSHC,cytb,ZSHC-2019-104_L14995-H16065_C1824.L14995.PW910221216.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/cytb/良好 22个/ZSHC-2019-104_L14995-H16065_C1824.L14995.PW910221216.seq,ZSHC-2019-104,10624.0,ZSHCcytb2019101910624,ZSHC-2019-104
ZSHC/2019/104,飞鸟残骸鉴定（常规）,杭州萧山国际机场,2019.10.17,SEQ2019101997716,2019.10.19,,2019.10.19,ZSHC-2019-104,2019-10-19,2019.10.19,2019.10.19,97716,HU7895,896.0,1101.0,20191019.0,ZSHC,COI-1,ZSHC-2019-104_COI-1_C1824.COI-1-bird-F.PW910221164.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/COI-1/双峰 6个/ZSHC-2019-104_COI-1_C1824.COI-1-bird-F.PW910221164.seq,ZSHC-2019-104,96628.0,ZSHCCOI-12019101996628,ZSHC-2019-104
ZSHC/2019/105,飞鸟残骸鉴定（常规）,杭州萧山国际机场,2019.10.17,SEQ2019101922629,2019.10.19,,2019.10.19,ZSHC-2019-105,2019-10-19,2019.10.19,2019.10.19,22629,CA1738,897.0,1061.0,20191019.0,ZSHC,cytb,ZSHC-2019-105_L14995-H16065_C1824.L14995.PW910221220.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/cytb/良好 22个/ZSHC-2019-105_L14995-H16065_C1824.L14995.PW910221220.seq,ZSHC-2019-105,22264.0,ZSHCcytb2019101922264,ZSHC-2019-105
ZSHC/2019/105,飞鸟残骸鉴定（常规）,杭州萧山国际机场,2019.10.17,SEQ2019101922629,2019.10.19,,2019.10.19,ZSHC-2019-105,2019-10-19,2019.10.19,2019.10.19,22629,CA1738,897.0,1093.0,20191019.0,ZSHC,COI-1,ZSHC-2019-105_COI-1_C1824.COI-1-bird-F.PW910221171.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/COI-1/良好 16个/ZSHC-2019-105_COI-1_C1824.COI-1-bird-F.PW910221171.seq,ZSHC-2019-105,16585.0,ZSHCCOI-12019101916585,ZSHC-2019-105
ZSHC/2019/106,飞鸟残骸鉴定（常规）,杭州萧山国际机场,2019.10.17,SEQ2019101963204,2019.10.19,,2019.10.19,ZSHC-2019-106,2019-10-19,2019.10.19,2019.10.19,63204,CA1906,898.0,1073.0,20191019.0,ZSHC,cytb,ZSHC-2019-106_L14995-H16065_C1824.L14995.PW910221187.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/cytb/良好 22个/ZSHC-2019-106_L14995-H16065_C1824.L14995.PW910221187.seq,ZSHC-2019-106,21065.0,ZSHCcytb2019101921065,ZSHC-2019-106
ZSHC/2019/106,飞鸟残骸鉴定（常规）,杭州萧山国际机场,2019.10.17,SEQ2019101963204,2019.10.19,,2019.10.19,ZSHC-2019-106,2019-10-19,2019.10.19,2019.10.19,63204,CA1906,898.0,1086.0,20191019.0,ZSHC,COI-1,ZSHC-2019-106_COI-1_C1824.COI-1-bird-F.PW910221120.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/COI-1/良好 16个/ZSHC-2019-106_COI-1_C1824.COI-1-bird-F.PW910221120.seq,ZSHC-2019-106,69113.0,ZSHCCOI-12019101969113,ZSHC-2019-106
ZSHC/2019/107,飞鸟残骸鉴定（常规）,杭州萧山国际机场,2019.10.17,SEQ2019101948650,2019.10.19,,2019.10.19,ZSHC-2019-107,2019-10-19,2019.10.19,2019.10.19,48650,CA140,899.0,1065.0,20191019.0,ZSHC,cytb,ZSHC-2019-107_L14995-H16065_C1824.L14995.PW910221192.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/cytb/良好 22个/ZSHC-2019-107_L14995-H16065_C1824.L14995.PW910221192.seq,ZSHC-2019-107,81921.0,ZSHCcytb2019101981921,ZSHC-2019-107
ZSHC/2019/107,飞鸟残骸鉴定（常规）,杭州萧山国际机场,2019.10.17,SEQ2019101948650,2019.10.19,,2019.10.19,ZSHC-2019-107,2019-10-19,2019.10.19,2019.10.19,48650,CA140,899.0,1082.0,20191019.0,ZSHC,COI-1,ZSHC-2019-107_COI-1_C1824.COI-1-bird-F.PW910221128.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/COI-1/良好 16个/ZSHC-2019-107_COI-1_C1824.COI-1-bird-F.PW910221128.seq,ZSHC-2019-107,27042.0,ZSHCCOI-12019101927042,ZSHC-2019-107
ZSHC/2019/108,飞鸟残骸鉴定（常规）,杭州萧山国际机场,2019.10.17,SEQ2019101982832,2019.10.19,,2019.10.19,ZSHC-2019-108,2019-10-19,2019.10.19,2019.10.19,82832,CZ3849,900.0,1055.0,20191019.0,ZSHC,cytb,ZSHC-2019-108_L14995-H16065_C1824.L14995.PW910221197.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/cytb/双峰 12个/ZSHC-2019-108_L14995-H16065_C1824.L14995.PW910221197.seq,ZSHC-2019-108,44381.0,ZSHCcytb2019101944381,ZSHC-2019-108
ZSHC/2019/108,飞鸟残骸鉴定（常规）,杭州萧山国际机场,2019.10.17,SEQ2019101982832,2019.10.19,,2019.10.19,ZSHC-2019-108,2019-10-19,2019.10.19,2019.10.19,82832,CZ3849,900.0,1103.0,20191019.0,ZSHC,COI-1,ZSHC-2019-108_COI-1_C1824.COI-1-bird-F.PW910221136.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/COI-1/双峰 6个/ZSHC-2019-108_COI-1_C1824.COI-1-bird-F.PW910221136.seq,ZSHC-2019-108,51981.0,ZSHCCOI-12019101951981,ZSHC-2019-108
ZSHC/2019/109,飞鸟残骸鉴定（常规）,杭州萧山国际机场,2019.10.17,SEQ2019101986169,2019.10.19,,2019.10.19,ZSHC-2019-109,2019-10-19,2019.10.19,2019.10.19,86169,MF8384,901.0,1057.0,20191019.0,ZSHC,cytb,ZSHC-2019-109_L14995-H16065_C1824.L14995.PW910221202.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/cytb/双峰 12个/ZSHC-2019-109_L14995-H16065_C1824.L14995.PW910221202.seq,ZSHC-2019-109,80134.0,ZSHCcytb2019101980134,ZSHC-2019-109
ZSHC/2019/109,飞鸟残骸鉴定（常规）,杭州萧山国际机场,2019.10.17,SEQ2019101986169,2019.10.19,,2019.10.19,ZSHC-2019-109,2019-10-19,2019.10.19,2019.10.19,86169,MF8384,901.0,1098.0,20191019.0,ZSHC,COI-1,ZSHC-2019-109_COI-1_C1824.COI-1-bird-F.PW910221144.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/COI-1/双峰 6个/ZSHC-2019-109_COI-1_C1824.COI-1-bird-F.PW910221144.seq,ZSHC-2019-109,35161.0,ZSHCCOI-12019101935161,ZSHC-2019-109
ZSHC/2019/109,飞鸟残骸鉴定（常规）,杭州萧山国际机场,2019.10.17,SEQ2019101986169,2019.10.19,,2019.10.19,ZSHC-2019-109,2019-10-19,2019.10.19,2019.10.19,86169,MF8384,901.0,2066.0,20191231.0,ZSHC,cytb,ZSHC-2019-109_L14995-H16065_C2103.L14995.PW001032344.seq,bird_strike/20191231萧山机场1个加急样品结果/测序结果/cytb/良好/ZSHC-2019-109_L14995-H16065_C2103.L14995.PW001032344.seq,ZSHC-2019-109,92874.0,ZSHCcytb2019123192874,ZSHC-2019-109
ZSHC/2019/109,飞鸟残骸鉴定（常规）,杭州萧山国际机场,2019.10.17,SEQ2019101986169,2019.10.19,,2019.10.19,ZSHC-2019-109,2019-10-19,2019.10.19,2019.10.19,86169,MF8384,901.0,2067.0,20191231.0,ZSHC,cytb,ZSHC-2019-109_L14995-H16065_C2103.H16065.PW001032345.seq,bird_strike/20191231萧山机场1个加急样品结果/测序结果/cytb/特殊结构/ZSHC-2019-109_L14995-H16065_C2103.H16065.PW001032345.seq,ZSHC-2019-109,60451.0,ZSHCcytb2019123160451,ZSHC-2019-109
ZSHC/2019/109,飞鸟残骸鉴定（常规）,杭州萧山国际机场,2019.10.17,SEQ2019101986169,2019.10.19,,2019.10.19,ZSHC-2019-109,2019-10-19,2019.10.19,2019.10.19,86169,MF8384,901.0,2068.0,20191231.0,ZSHC,ND2,ZSHC-2019-109_ND2_C2103.L5219.PW001032352.seq,bird_strike/20191231萧山机场1个加急样品结果/测序结果/ND2/良好/ZSHC-2019-109_ND2_C2103.L5219.PW001032352.seq,ZSHC-2019-109,98305.0,ZSHCND22019123198305,ZSHC-2019-109
ZSHC/2019/109,飞鸟残骸鉴定（常规）,杭州萧山国际机场,2019.10.17,SEQ2019101986169,2019.10.19,,2019.10.19,ZSHC-2019-109,2019-10-19,2019.10.19,2019.10.19,86169,MF8384,901.0,2069.0,20191231.0,ZSHC,ND2,ZSHC-2019-109_ND2_C2103.H6313.PW001032353.seq,bird_strike/20191231萧山机场1个加急样品结果/测序结果/ND2/特殊结构/ZSHC-2019-109_ND2_C2103.H6313.PW001032353.seq,ZSHC-2019-109,88567.0,ZSHCND22019123188567,ZSHC-2019-109
ZSHC/2019/109,飞鸟残骸鉴定（常规）,杭州萧山国际机场,2019.10.17,SEQ2019101986169,2019.10.19,,2019.10.19,ZSHC-2019-109,2019-10-19,2019.10.19,2019.10.19,86169,MF8384,901.0,2070.0,20191231.0,ZSHC,Vercytb,ZSHC-2019-109_Vercytb_C2103.Vercytb-F.PW001032360.seq,bird_strike/20191231萧山机场1个加急样品结果/测序结果/vercytb/ZSHC-2019-109_Vercytb_C2103.Vercytb-F.PW001032360.seq,ZSHC-2019-109,10155.0,ZSHCVercytb2019123110155,ZSHC-2019-109
ZSHC/2019/109,飞鸟残骸鉴定（常规）,杭州萧山国际机场,2019.10.17,SEQ2019101986169,2019.10.19,,2019.10.19,ZSHC-2019-109,2019-10-19,2019.10.19,2019.10.19,86169,MF8384,901.0,2071.0,20191231.0,ZSHC,Vercytb,ZSHC-2019-109_Vercytb_C2103.Vercytb-R.PW001032361.seq,bird_strike/20191231萧山机场1个加急样品结果/测序结果/vercytb/ZSHC-2019-109_Vercytb_C2103.Vercytb-R.PW001032361.seq,ZSHC-2019-109,72877.0,ZSHCVercytb2019123172877,ZSHC-2019-109
ZSHC/2019/109,飞鸟残骸鉴定（加急）,杭州萧山国际机场,2019.12.31,SEQ2020010274608,2020.01.02,,2020.01.02,ZSHC-2019-109,2020-01-02,2020.01.02,2020.01.02,74608,CA1778,1002.0,1057.0,20191019.0,ZSHC,cytb,ZSHC-2019-109_L14995-H16065_C1824.L14995.PW910221202.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/cytb/双峰 12个/ZSHC-2019-109_L14995-H16065_C1824.L14995.PW910221202.seq,ZSHC-2019-109,80134.0,ZSHCcytb2019101980134,ZSHC-2019-109
ZSHC/2019/109,飞鸟残骸鉴定（加急）,杭州萧山国际机场,2019.12.31,SEQ2020010274608,2020.01.02,,2020.01.02,ZSHC-2019-109,2020-01-02,2020.01.02,2020.01.02,74608,CA1778,1002.0,1098.0,20191019.0,ZSHC,COI-1,ZSHC-2019-109_COI-1_C1824.COI-1-bird-F.PW910221144.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/COI-1/双峰 6个/ZSHC-2019-109_COI-1_C1824.COI-1-bird-F.PW910221144.seq,ZSHC-2019-109,35161.0,ZSHCCOI-12019101935161,ZSHC-2019-109
ZSHC/2019/109,飞鸟残骸鉴定（加急）,杭州萧山国际机场,2019.12.31,SEQ2020010274608,2020.01.02,,2020.01.02,ZSHC-2019-109,2020-01-02,2020.01.02,2020.01.02,74608,CA1778,1002.0,2066.0,20191231.0,ZSHC,cytb,ZSHC-2019-109_L14995-H16065_C2103.L14995.PW001032344.seq,bird_strike/20191231萧山机场1个加急样品结果/测序结果/cytb/良好/ZSHC-2019-109_L14995-H16065_C2103.L14995.PW001032344.seq,ZSHC-2019-109,92874.0,ZSHCcytb2019123192874,ZSHC-2019-109
ZSHC/2019/109,飞鸟残骸鉴定（加急）,杭州萧山国际机场,2019.12.31,SEQ2020010274608,2020.01.02,,2020.01.02,ZSHC-2019-109,2020-01-02,2020.01.02,2020.01.02,74608,CA1778,1002.0,2067.0,20191231.0,ZSHC,cytb,ZSHC-2019-109_L14995-H16065_C2103.H16065.PW001032345.seq,bird_strike/20191231萧山机场1个加急样品结果/测序结果/cytb/特殊结构/ZSHC-2019-109_L14995-H16065_C2103.H16065.PW001032345.seq,ZSHC-2019-109,60451.0,ZSHCcytb2019123160451,ZSHC-2019-109
ZSHC/2019/109,飞鸟残骸鉴定（加急）,杭州萧山国际机场,2019.12.31,SEQ2020010274608,2020.01.02,,2020.01.02,ZSHC-2019-109,2020-01-02,2020.01.02,2020.01.02,74608,CA1778,1002.0,2068.0,20191231.0,ZSHC,ND2,ZSHC-2019-109_ND2_C2103.L5219.PW001032352.seq,bird_strike/20191231萧山机场1个加急样品结果/测序结果/ND2/良好/ZSHC-2019-109_ND2_C2103.L5219.PW001032352.seq,ZSHC-2019-109,98305.0,ZSHCND22019123198305,ZSHC-2019-109
ZSHC/2019/109,飞鸟残骸鉴定（加急）,杭州萧山国际机场,2019.12.31,SEQ2020010274608,2020.01.02,,2020.01.02,ZSHC-2019-109,2020-01-02,2020.01.02,2020.01.02,74608,CA1778,1002.0,2069.0,20191231.0,ZSHC,ND2,ZSHC-2019-109_ND2_C2103.H6313.PW001032353.seq,bird_strike/20191231萧山机场1个加急样品结果/测序结果/ND2/特殊结构/ZSHC-2019-109_ND2_C2103.H6313.PW001032353.seq,ZSHC-2019-109,88567.0,ZSHCND22019123188567,ZSHC-2019-109
ZSHC/2019/109,飞鸟残骸鉴定（加急）,杭州萧山国际机场,2019.12.31,SEQ2020010274608,2020.01.02,,2020.01.02,ZSHC-2019-109,2020-01-02,2020.01.02,2020.01.02,74608,CA1778,1002.0,2070.0,20191231.0,ZSHC,Vercytb,ZSHC-2019-109_Vercytb_C2103.Vercytb-F.PW001032360.seq,bird_strike/20191231萧山机场1个加急样品结果/测序结果/vercytb/ZSHC-2019-109_Vercytb_C2103.Vercytb-F.PW001032360.seq,ZSHC-2019-109,10155.0,ZSHCVercytb2019123110155,ZSHC-2019-109
ZSHC/2019/109,飞鸟残骸鉴定（加急）,杭州萧山国际机场,2019.12.31,SEQ2020010274608,2020.01.02,,2020.01.02,ZSHC-2019-109,2020-01-02,2020.01.02,2020.01.02,74608,CA1778,1002.0,2071.0,20191231.0,ZSHC,Vercytb,ZSHC-2019-109_Vercytb_C2103.Vercytb-R.PW001032361.seq,bird_strike/20191231萧山机场1个加急样品结果/测序结果/vercytb/ZSHC-2019-109_Vercytb_C2103.Vercytb-R.PW001032361.seq,ZSHC-2019-109,72877.0,ZSHCVercytb2019123172877,ZSHC-2019-109
ZUCK2019043,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2019.10.14,SEQ2019101735530,2019.10.17,,2019.10.17,ZUCK2019043,2019-10-17,2019.10.17,2019.10.17,35530,,902.0,1051.0,20191019.0,ZUCK,cytb,ZUCK2019043_L14995-H16065_C1824.L14995.PW910221207.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/cytb/双峰 12个/ZUCK2019043_L14995-H16065_C1824.L14995.PW910221207.seq,ZUCK2019043,42327.0,ZUCKcytb2019101942327,ZUCK2019043
ZUCK2019043,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2019.10.14,SEQ2019101735530,2019.10.17,,2019.10.17,ZUCK2019043,2019-10-17,2019.10.17,2019.10.17,35530,,902.0,1084.0,20191019.0,ZUCK,COI-1,ZUCK2019043_COI-1_C1824.COI-1-bird-F.PW910221151.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/COI-1/良好 16个/ZUCK2019043_COI-1_C1824.COI-1-bird-F.PW910221151.seq,ZUCK2019043,40064.0,ZUCKCOI-12019101940064,ZUCK2019043
ZUCK2019044,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2019.10.14,SEQ2019101768054,2019.10.17,,2019.10.17,ZUCK2019044,2019-10-17,2019.10.17,2019.10.17,68054,,903.0,1070.0,20191019.0,ZUCK,cytb,ZUCK2019044_L14995-H16065_C1824.L14995.PW910221212.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/cytb/良好 22个/ZUCK2019044_L14995-H16065_C1824.L14995.PW910221212.seq,ZUCK2019044,45808.0,ZUCKcytb2019101945808,ZUCK2019044
ZUCK2019045,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2019.10.14,SEQ2019101796699,2019.10.17,,2019.10.17,ZUCK2019045,2019-10-17,2019.10.17,2019.10.17,96699,,904.0,1069.0,20191019.0,ZUCK,cytb,ZUCK2019045_L14995-H16065_C1824.L14995.PW910221217.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/cytb/良好 22个/ZUCK2019045_L14995-H16065_C1824.L14995.PW910221217.seq,ZUCK2019045,23283.0,ZUCKcytb2019101923283,ZUCK2019045
ZUCK2019046,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2019.10.14,SEQ2019101770751,2019.10.17,,2019.10.17,ZUCK2019046,2019-10-17,2019.10.17,2019.10.17,70751,,905.0,,,,,,,,,,ZUCK2019046
ZUCK2019047,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2019.10.14,SEQ2019101782632,2019.10.17,,2019.10.17,ZUCK2019047,2019-10-17,2019.10.17,2019.10.17,82632,,906.0,1052.0,20191019.0,ZUCK,cytb,ZUCK2019047_L14995-H16065_C1824.L14995.PW910221188.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/cytb/双峰 12个/ZUCK2019047_L14995-H16065_C1824.L14995.PW910221188.seq,ZUCK2019047,25041.0,ZUCKcytb2019101925041,ZUCK2019047
ZUCK2019047,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2019.10.14,SEQ2019101782632,2019.10.17,,2019.10.17,ZUCK2019047,2019-10-17,2019.10.17,2019.10.17,82632,,906.0,1099.0,20191019.0,ZUCK,COI-1,ZUCK2019047_COI-1_C1824.COI-1-bird-F.PW910221121.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/COI-1/双峰 6个/ZUCK2019047_COI-1_C1824.COI-1-bird-F.PW910221121.seq,ZUCK2019047,17378.0,ZUCKCOI-12019101917378,ZUCK2019047
ZUCK2019048,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2019.10.14,SEQ2019101734869,2019.10.17,,2019.10.17,ZUCK2019048,2019-10-17,2019.10.17,2019.10.17,34869,,907.0,,,,,,,,,,ZUCK2019048
ZUCK2019049,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2019.10.14,SEQ2019101717397,2019.10.17,,2019.10.17,ZUCK2019049,2019-10-17,2019.10.17,2019.10.17,17397,,908.0,1081.0,20191019.0,ZUCK,cytb,ZUCK2019049_L14995-H16065_C1824.L14995.PW910221198.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/cytb/良好 22个/ZUCK2019049_L14995-H16065_C1824.L14995.PW910221198.seq,ZUCK2019049,84463.0,ZUCKcytb2019101984463,ZUCK2019049
ZUCK2019049,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2019.10.14,SEQ2019101717397,2019.10.17,,2019.10.17,ZUCK2019049,2019-10-17,2019.10.17,2019.10.17,17397,,908.0,1096.0,20191019.0,ZUCK,COI-1,ZUCK2019049_COI-1_C1824.COI-1-bird-F.PW910221137.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/COI-1/良好 16个/ZUCK2019049_COI-1_C1824.COI-1-bird-F.PW910221137.seq,ZUCK2019049,61058.0,ZUCKCOI-12019101961058,ZUCK2019049
ZUCK2019050,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2019.10.14,SEQ2019101731566,2019.10.17,,2019.10.17,ZUCK2019050,2019-10-17,2019.10.17,2019.10.17,31566,,909.0,1058.0,20191019.0,ZUCK,cytb,ZUCK2019050_L14995-H16065_C1824.L14995.PW910221203.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/cytb/双峰 12个/ZUCK2019050_L14995-H16065_C1824.L14995.PW910221203.seq,ZUCK2019050,40709.0,ZUCKcytb2019101940709,ZUCK2019050
ZUCK2019050,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2019.10.14,SEQ2019101731566,2019.10.17,,2019.10.17,ZUCK2019050,2019-10-17,2019.10.17,2019.10.17,31566,,909.0,1090.0,20191019.0,ZUCK,COI-1,ZUCK2019050_COI-1_C1824.COI-1-bird-F.PW910221145.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/COI-1/良好 16个/ZUCK2019050_COI-1_C1824.COI-1-bird-F.PW910221145.seq,ZUCK2019050,39913.0,ZUCKCOI-12019101939913,ZUCK2019050
ZUCK2019051,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2019.10.14,SEQ2019101722448,2019.10.17,,2019.10.17,ZUCK2019051,2019-10-17,2019.10.17,2019.10.17,22448,,910.0,1049.0,20191019.0,ZUCK,cytb,ZUCK2019051_L14995-H16065_C1824.L14995.PW910221208.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/cytb/双峰 12个/ZUCK2019051_L14995-H16065_C1824.L14995.PW910221208.seq,ZUCK2019051,40729.0,ZUCKcytb2019101940729,ZUCK2019051
ZUCK2019052,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2019.10.14,SEQ2019101758306,2019.10.17,,2019.10.17,ZUCK2019052,2019-10-17,2019.10.17,2019.10.17,58306,,911.0,,,,,,,,,,ZUCK2019052
ZUCK2019053,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2019.10.14,SEQ2019101788860,2019.10.17,,2019.10.17,ZUCK2019053,2019-10-17,2019.10.17,2019.10.17,88860,,912.0,1079.0,20191019.0,ZUCK,cytb,ZUCK2019053_L14995-H16065_C1824.L14995.PW910221218.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/cytb/良好 22个/ZUCK2019053_L14995-H16065_C1824.L14995.PW910221218.seq,ZUCK2019053,83139.0,ZUCKcytb2019101983139,ZUCK2019053
ZUCK2019054,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2019.10.14,SEQ2019101722324,2019.10.17,,2019.10.17,ZUCK2019054,2019-10-17,2019.10.17,2019.10.17,22324,,913.0,1059.0,20191019.0,ZUCK,cytb,ZUCK2019054_L14995-H16065_C1824.L14995.PW910221222.seq,bird_strike/20191019萧山&重庆机场38个样品结果/测序结果/cytb/双峰 12个/ZUCK2019054_L14995-H16065_C1824.L14995.PW910221222.seq,ZUCK2019054,76228.0,ZUCKcytb2019101976228,ZUCK2019054
