sample_code_x,detection_items,department,order_date,order_num,report_date,conclusion,receive_date,sample_code_format,infer_receive_date,create_time,sample_date,random_num_x,event_flight,id,Unnamed: 0,date,code,gene_name,file_name,path,sample_code_y,random_num_y,data_num
ZBAD2020-263,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.2,SEQ2020092344432,2020.09.23,,2020.09.23,ZBAD2020-263,2020-09-23,2020.09.23,2020.09.23,44432,KN5668,1514,296,20200825,KN,cytb,KN5668_L14995-H16065_C2790.L14995.PW009030756.seq,bird_strike/20200825&0828&0831常州机场3个&大兴机场36个&萧山机场3个加急样品结果/测序结果/Cytb/良好/KN5668_L14995-H16065_C2790.L14995.PW009030756.seq,KN5668,70167,KNcytb2020082570167
ZBAD2020-353,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.3,SEQ2020100138375,2020.10.01,,2020.10.01,ZBAD2020-353,2020-10-01,2020.10.01,2020.10.01,38375,KN5668,1644,263,20200825,KN,COI-1,KN5668_COI-1_C2790.COI-1-bird-F.PW009030658.seq,bird_strike/20200825&0828&0831常州机场3个&大兴机场36个&萧山机场3个加急样品结果/测序结果/COI-1/KN5668_COI-1_C2790.COI-1-bird-F.PW009030658.seq,KN5668,53526,KNCOI-12020082553526
ZBAD2020-353,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.3,SEQ2020100138375,2020.10.01,,2020.10.01,ZBAD2020-353,2020-10-01,2020.10.01,2020.10.01,38375,KN5668,1644,296,20200825,KN,cytb,KN5668_L14995-H16065_C2790.L14995.PW009030756.seq,bird_strike/20200825&0828&0831常州机场3个&大兴机场36个&萧山机场3个加急样品结果/测序结果/Cytb/良好/KN5668_L14995-H16065_C2790.L14995.PW009030756.seq,KN5668,70167,KNcytb2020082570167
ZBAD2020-259,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.2,SEQ2020092358791,2020.09.23,,2020.09.23,ZBAD2020-259,2020-09-23,2020.09.23,2020.09.23,58791,KN5900,1518,1564,20200905,KN,cytb,KN5900_L14995-H16065_C2842.L14995.PW009180875.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/cytb/良好/KN5900_L14995-H16065_C2842.L14995.PW009180875.seq,KN5900,90353,KNcytb2020090590353
ZBAD2020-259,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.2,SEQ2020092358791,2020.09.23,,2020.09.23,ZBAD2020-259,2020-09-23,2020.09.23,2020.09.23,58791,KN5900,1518,1594,20200905,KN,COI-1,KN5900_COI-1_C2842.COI-1-bird-F.PW009170133.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/KN5900_COI-1_C2842.COI-1-bird-F.PW009170133.seq,KN5900,73574,KNCOI-12020090573574
ZBAD2020-336,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.3,SEQ2020100123764,2020.10.01,,2020.10.01,ZBAD2020-336,2020-10-01,2020.10.01,2020.10.01,23764,KN5900,1627,1564,20200905,KN,cytb,KN5900_L14995-H16065_C2842.L14995.PW009180875.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/cytb/良好/KN5900_L14995-H16065_C2842.L14995.PW009180875.seq,KN5900,90353,KNcytb2020090590353
ZBAD2020-336,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.3,SEQ2020100123764,2020.10.01,,2020.10.01,ZBAD2020-336,2020-10-01,2020.10.01,2020.10.01,23764,KN5900,1627,1594,20200905,KN,COI-1,KN5900_COI-1_C2842.COI-1-bird-F.PW009170133.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/KN5900_COI-1_C2842.COI-1-bird-F.PW009170133.seq,KN5900,73574,KNCOI-12020090573574
ZBAD2020-258,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.2,SEQ2020092366118,2020.09.23,,2020.09.23,ZBAD2020-258,2020-09-23,2020.09.23,2020.09.23,66118,KN2966,1519,1550,20200905,KN,cytb,KN2966_L14995-H16065_C2842.L14995.PW009170176.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/cytb/良好/KN2966_L14995-H16065_C2842.L14995.PW009170176.seq,KN2966,89682,KNcytb2020090589682
ZBAD2020-258,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.2,SEQ2020092366118,2020.09.23,,2020.09.23,ZBAD2020-258,2020-09-23,2020.09.23,2020.09.23,66118,KN2966,1519,1617,20200905,KN,COI-1,KN2966_COI-1_C2842.COI-1-bird-F.PW009170112.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/KN2966_COI-1_C2842.COI-1-bird-F.PW009170112.seq,KN2966,35474,KNCOI-12020090535474
ZBAD2020-366,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.13,SEQ2020101537845,2020.10.15,,2020.10.15,ZBAD2020-366,2020-10-15,2020.10.15,2020.10.15,37845,KN2966,1666,1550,20200905,KN,cytb,KN2966_L14995-H16065_C2842.L14995.PW009170176.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/cytb/良好/KN2966_L14995-H16065_C2842.L14995.PW009170176.seq,KN2966,89682,KNcytb2020090589682
ZBAD2020-366,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.13,SEQ2020101537845,2020.10.15,,2020.10.15,ZBAD2020-366,2020-10-15,2020.10.15,2020.10.15,37845,KN2966,1666,1617,20200905,KN,COI-1,KN2966_COI-1_C2842.COI-1-bird-F.PW009170112.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/KN2966_COI-1_C2842.COI-1-bird-F.PW009170112.seq,KN2966,35474,KNCOI-12020090535474
ZBAD2020-378,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.13,SEQ2020101536622,2020.10.15,,2020.10.15,ZBAD2020-378,2020-10-15,2020.10.15,2020.10.15,36622,KN2966,1678,1550,20200905,KN,cytb,KN2966_L14995-H16065_C2842.L14995.PW009170176.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/cytb/良好/KN2966_L14995-H16065_C2842.L14995.PW009170176.seq,KN2966,89682,KNcytb2020090589682
ZBAD2020-378,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.13,SEQ2020101536622,2020.10.15,,2020.10.15,ZBAD2020-378,2020-10-15,2020.10.15,2020.10.15,36622,KN2966,1678,1617,20200905,KN,COI-1,KN2966_COI-1_C2842.COI-1-bird-F.PW009170112.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/KN2966_COI-1_C2842.COI-1-bird-F.PW009170112.seq,KN2966,35474,KNCOI-12020090535474
ZBAD2021-24,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.03,SEQ2021040650110,2021.04.06,,2021.04.06,ZBAD2021-24,2021-04-06,2021.04.06,2021.04.06,50110,KN2966,1894,1550,20200905,KN,cytb,KN2966_L14995-H16065_C2842.L14995.PW009170176.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/cytb/良好/KN2966_L14995-H16065_C2842.L14995.PW009170176.seq,KN2966,89682,KNcytb2020090589682
ZBAD2021-24,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.03,SEQ2021040650110,2021.04.06,,2021.04.06,ZBAD2021-24,2021-04-06,2021.04.06,2021.04.06,50110,KN2966,1894,1617,20200905,KN,COI-1,KN2966_COI-1_C2842.COI-1-bird-F.PW009170112.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/KN2966_COI-1_C2842.COI-1-bird-F.PW009170112.seq,KN2966,35474,KNCOI-12020090535474
ZBAD2020-257,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.2,SEQ2020092342074,2020.09.23,,2020.09.23,ZBAD2020-257,2020-09-23,2020.09.23,2020.09.23,42074,CZ6992,1520,1601,20200905,CZ,COI-1,CZ6992_COI-1_C2842.COI-1-bird-F.PW009170135.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/CZ6992_COI-1_C2842.COI-1-bird-F.PW009170135.seq,CZ6992,77173,CZCOI-12020090577173
ZBAD2020-280,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.24,SEQ2020092618686,2020.09.26,,2020.09.26,ZBAD2020-280,2020-09-26,2020.09.26,2020.09.26,18686,CZ6992,1563,1601,20200905,CZ,COI-1,CZ6992_COI-1_C2842.COI-1-bird-F.PW009170135.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/CZ6992_COI-1_C2842.COI-1-bird-F.PW009170135.seq,CZ6992,77173,CZCOI-12020090577173
ZBAD2020-372,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.13,SEQ2020101564304,2020.10.15,,2020.10.15,ZBAD2020-372,2020-10-15,2020.10.15,2020.10.15,64304,CZ6992,1672,1601,20200905,CZ,COI-1,CZ6992_COI-1_C2842.COI-1-bird-F.PW009170135.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/CZ6992_COI-1_C2842.COI-1-bird-F.PW009170135.seq,CZ6992,77173,CZCOI-12020090577173
ZBAD2020-250,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.2,SEQ2020092366670,2020.09.23,,2020.09.23,ZBAD2020-250,2020-09-23,2020.09.23,2020.09.23,66670,MU7806,1527,1572,20200905,MU,cytb,MU7806_L14995-H16065_C2842.L14995.PW009170180.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/cytb/良好/MU7806_L14995-H16065_C2842.L14995.PW009170180.seq,MU7806,61566,MUcytb2020090561566
ZBAD2020-250,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.2,SEQ2020092366670,2020.09.23,,2020.09.23,ZBAD2020-250,2020-09-23,2020.09.23,2020.09.23,66670,MU7806,1527,1607,20200905,MU,COI-1,MU7806_COI-1_C2842.COI-1-bird-F.PW009170116.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/MU7806_COI-1_C2842.COI-1-bird-F.PW009170116.seq,MU7806,57216,MUCOI-12020090557216
ZBAD2020-365,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.13,SEQ2020101578202,2020.10.15,,2020.10.15,ZBAD2020-365,2020-10-15,2020.10.15,2020.10.15,78202,MU7806,1665,1572,20200905,MU,cytb,MU7806_L14995-H16065_C2842.L14995.PW009170180.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/cytb/良好/MU7806_L14995-H16065_C2842.L14995.PW009170180.seq,MU7806,61566,MUcytb2020090561566
ZBAD2020-365,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.13,SEQ2020101578202,2020.10.15,,2020.10.15,ZBAD2020-365,2020-10-15,2020.10.15,2020.10.15,78202,MU7806,1665,1607,20200905,MU,COI-1,MU7806_COI-1_C2842.COI-1-bird-F.PW009170116.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/MU7806_COI-1_C2842.COI-1-bird-F.PW009170116.seq,MU7806,57216,MUCOI-12020090557216
ZBAD2020-411,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.22,SEQ2020102667042,2020.10.26,,2020.10.26,ZBAD2020-411,2020-10-26,2020.10.26,2020.10.26,67042,MU7806,1720,1572,20200905,MU,cytb,MU7806_L14995-H16065_C2842.L14995.PW009170180.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/cytb/良好/MU7806_L14995-H16065_C2842.L14995.PW009170180.seq,MU7806,61566,MUcytb2020090561566
ZBAD2020-411,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.22,SEQ2020102667042,2020.10.26,,2020.10.26,ZBAD2020-411,2020-10-26,2020.10.26,2020.10.26,67042,MU7806,1720,1607,20200905,MU,COI-1,MU7806_COI-1_C2842.COI-1-bird-F.PW009170116.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/MU7806_COI-1_C2842.COI-1-bird-F.PW009170116.seq,MU7806,57216,MUCOI-12020090557216
ZBAD2020-416,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.22,SEQ2020102651681,2020.10.26,,2020.10.26,ZBAD2020-416,2020-10-26,2020.10.26,2020.10.26,51681,MU7806,1725,1572,20200905,MU,cytb,MU7806_L14995-H16065_C2842.L14995.PW009170180.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/cytb/良好/MU7806_L14995-H16065_C2842.L14995.PW009170180.seq,MU7806,61566,MUcytb2020090561566
ZBAD2020-416,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.22,SEQ2020102651681,2020.10.26,,2020.10.26,ZBAD2020-416,2020-10-26,2020.10.26,2020.10.26,51681,MU7806,1725,1607,20200905,MU,COI-1,MU7806_COI-1_C2842.COI-1-bird-F.PW009170116.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/MU7806_COI-1_C2842.COI-1-bird-F.PW009170116.seq,MU7806,57216,MUCOI-12020090557216
ZBAD2020-249,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.2,SEQ2020092367511,2020.09.23,,2020.09.23,ZBAD2020-249,2020-09-23,2020.09.23,2020.09.23,67511,NS8078,1528,262,20200825,NS,COI-1,NS8078_COI-1_C2790.COI-1-bird-F.PW009030684.seq,bird_strike/20200825&0828&0831常州机场3个&大兴机场36个&萧山机场3个加急样品结果/测序结果/COI-1/NS8078_COI-1_C2790.COI-1-bird-F.PW009030684.seq,NS8078,28397,NSCOI-12020082528397
ZBAD2020-249,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.2,SEQ2020092367511,2020.09.23,,2020.09.23,ZBAD2020-249,2020-09-23,2020.09.23,2020.09.23,67511,NS8078,1528,299,20200825,NS,cytb,NS8078_L14995-H16065_C2790.L14995.PW009030794.seq,bird_strike/20200825&0828&0831常州机场3个&大兴机场36个&萧山机场3个加急样品结果/测序结果/Cytb/良好/NS8078_L14995-H16065_C2790.L14995.PW009030794.seq,NS8078,26067,NScytb2020082526067
ZBAD2020-243,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.2,SEQ2020092397471,2020.09.23,,2020.09.23,ZBAD2020-243,2020-09-23,2020.09.23,2020.09.23,97471,KN2986,1534,1582,20200905,KN,cytb,KN2986_L14995-H16065_C2842.L14995.PW009170173.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/cytb/双峰/KN2986_L14995-H16065_C2842.L14995.PW009170173.seq,KN2986,16544,KNcytb2020090516544
ZBAD2020-240,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.2,SEQ2020092342070,2020.09.23,,2020.09.23,ZBAD2020-240,2020-09-23,2020.09.23,2020.09.23,42070,MU9709,1537,1616,20200905,MU,COI-1,MU9709_COI-1_C2842.COI-1-bird-F.PW009170130.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/MU9709_COI-1_C2842.COI-1-bird-F.PW009170130.seq,MU9709,18499,MUCOI-12020090518499
ZBAD2020-332,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.3,SEQ2020100192423,2020.10.01,,2020.10.01,ZBAD2020-332,2020-10-01,2020.10.01,2020.10.01,92423,MU9709,1623,1616,20200905,MU,COI-1,MU9709_COI-1_C2842.COI-1-bird-F.PW009170130.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/MU9709_COI-1_C2842.COI-1-bird-F.PW009170130.seq,MU9709,18499,MUCOI-12020090518499
ZBAD2020-451,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.28,SEQ2020110261848,2020.11.02,,2020.11.02,ZBAD2020-451,2020-11-02,2020.11.02,2020.11.02,61848,MU9709,1794,1616,20200905,MU,COI-1,MU9709_COI-1_C2842.COI-1-bird-F.PW009170130.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/MU9709_COI-1_C2842.COI-1-bird-F.PW009170130.seq,MU9709,18499,MUCOI-12020090518499
ZBAD2020-238,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.2,SEQ2020092348775,2020.09.23,,2020.09.23,ZBAD2020-238,2020-09-23,2020.09.23,2020.09.23,48775,MU9628,1539,1595,20200905,MU,COI-1,MU9628_COI-1_C2842.COI-1-bird-F.PW009170138.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/MU9628_COI-1_C2842.COI-1-bird-F.PW009170138.seq,MU9628,17367,MUCOI-12020090517367
ZBAD2020-238,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.2,SEQ2020092348775,2020.09.23,,2020.09.23,ZBAD2020-238,2020-09-23,2020.09.23,2020.09.23,48775,MU9628,1539,1869,20200910,MU,cytb,MU9628_L14995-H16065_C2843.L14995.PW009170293.seq,bird_strike/20200910北京大兴机场48个&常州机场2个样品结果/测序结果/cytb/良好/MU9628_L14995-H16065_C2843.L14995.PW009170293.seq,MU9628,68990,MUcytb2020091068990
ZBAD2020-238,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.2,SEQ2020092348775,2020.09.23,,2020.09.23,ZBAD2020-238,2020-09-23,2020.09.23,2020.09.23,48775,MU9628,1539,1912,20200910,MU,COI-1,MU9628_COI-1_C2843.COI-1-bird-F.PW009170249.seq,bird_strike/20200910北京大兴机场48个&常州机场2个样品结果/测序结果/COI-1/双峰/MU9628_COI-1_C2843.COI-1-bird-F.PW009170249.seq,MU9628,50184,MUCOI-12020091050184
ZBAD2020-276,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.24,SEQ2020092666527,2020.09.26,,2020.09.26,ZBAD2020-276,2020-09-26,2020.09.26,2020.09.26,66527,MU9628,1559,1595,20200905,MU,COI-1,MU9628_COI-1_C2842.COI-1-bird-F.PW009170138.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/MU9628_COI-1_C2842.COI-1-bird-F.PW009170138.seq,MU9628,17367,MUCOI-12020090517367
ZBAD2020-276,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.24,SEQ2020092666527,2020.09.26,,2020.09.26,ZBAD2020-276,2020-09-26,2020.09.26,2020.09.26,66527,MU9628,1559,1869,20200910,MU,cytb,MU9628_L14995-H16065_C2843.L14995.PW009170293.seq,bird_strike/20200910北京大兴机场48个&常州机场2个样品结果/测序结果/cytb/良好/MU9628_L14995-H16065_C2843.L14995.PW009170293.seq,MU9628,68990,MUcytb2020091068990
ZBAD2020-276,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.24,SEQ2020092666527,2020.09.26,,2020.09.26,ZBAD2020-276,2020-09-26,2020.09.26,2020.09.26,66527,MU9628,1559,1912,20200910,MU,COI-1,MU9628_COI-1_C2843.COI-1-bird-F.PW009170249.seq,bird_strike/20200910北京大兴机场48个&常州机场2个样品结果/测序结果/COI-1/双峰/MU9628_COI-1_C2843.COI-1-bird-F.PW009170249.seq,MU9628,50184,MUCOI-12020091050184
ZBAD2020-358,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.3,SEQ2020100142918,2020.10.01,,2020.10.01,ZBAD2020-358,2020-10-01,2020.10.01,2020.10.01,42918,MU9628,1649,1595,20200905,MU,COI-1,MU9628_COI-1_C2842.COI-1-bird-F.PW009170138.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/MU9628_COI-1_C2842.COI-1-bird-F.PW009170138.seq,MU9628,17367,MUCOI-12020090517367
ZBAD2020-358,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.3,SEQ2020100142918,2020.10.01,,2020.10.01,ZBAD2020-358,2020-10-01,2020.10.01,2020.10.01,42918,MU9628,1649,1869,20200910,MU,cytb,MU9628_L14995-H16065_C2843.L14995.PW009170293.seq,bird_strike/20200910北京大兴机场48个&常州机场2个样品结果/测序结果/cytb/良好/MU9628_L14995-H16065_C2843.L14995.PW009170293.seq,MU9628,68990,MUcytb2020091068990
ZBAD2020-358,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.3,SEQ2020100142918,2020.10.01,,2020.10.01,ZBAD2020-358,2020-10-01,2020.10.01,2020.10.01,42918,MU9628,1649,1912,20200910,MU,COI-1,MU9628_COI-1_C2843.COI-1-bird-F.PW009170249.seq,bird_strike/20200910北京大兴机场48个&常州机场2个样品结果/测序结果/COI-1/双峰/MU9628_COI-1_C2843.COI-1-bird-F.PW009170249.seq,MU9628,50184,MUCOI-12020091050184
ZBAD2020-385,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.13,SEQ2020101550109,2020.10.15,,2020.10.15,ZBAD2020-385,2020-10-15,2020.10.15,2020.10.15,50109,MU9628,1685,1595,20200905,MU,COI-1,MU9628_COI-1_C2842.COI-1-bird-F.PW009170138.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/MU9628_COI-1_C2842.COI-1-bird-F.PW009170138.seq,MU9628,17367,MUCOI-12020090517367
ZBAD2020-385,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.13,SEQ2020101550109,2020.10.15,,2020.10.15,ZBAD2020-385,2020-10-15,2020.10.15,2020.10.15,50109,MU9628,1685,1869,20200910,MU,cytb,MU9628_L14995-H16065_C2843.L14995.PW009170293.seq,bird_strike/20200910北京大兴机场48个&常州机场2个样品结果/测序结果/cytb/良好/MU9628_L14995-H16065_C2843.L14995.PW009170293.seq,MU9628,68990,MUcytb2020091068990
ZBAD2020-385,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.13,SEQ2020101550109,2020.10.15,,2020.10.15,ZBAD2020-385,2020-10-15,2020.10.15,2020.10.15,50109,MU9628,1685,1912,20200910,MU,COI-1,MU9628_COI-1_C2843.COI-1-bird-F.PW009170249.seq,bird_strike/20200910北京大兴机场48个&常州机场2个样品结果/测序结果/COI-1/双峰/MU9628_COI-1_C2843.COI-1-bird-F.PW009170249.seq,MU9628,50184,MUCOI-12020091050184
ZBAD2020-236,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.2,SEQ2020092346666,2020.09.23,,2020.09.23,ZBAD2020-236,2020-09-23,2020.09.23,2020.09.23,46666,MU5293,1541,252,20200825,MU,COI-1,MU5293_COI-1_C2790.COI-1-bird-F.PW009030661.seq,bird_strike/20200825&0828&0831常州机场3个&大兴机场36个&萧山机场3个加急样品结果/测序结果/COI-1/MU5293_COI-1_C2790.COI-1-bird-F.PW009030661.seq,MU5293,31303,MUCOI-12020082531303
ZBAD2020-236,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.2,SEQ2020092346666,2020.09.23,,2020.09.23,ZBAD2020-236,2020-09-23,2020.09.23,2020.09.23,46666,MU5293,1541,289,20200825,MU,cytb,MU5293_L14995-H16065_C2790.L14995.PW009030759.seq,bird_strike/20200825&0828&0831常州机场3个&大兴机场36个&萧山机场3个加急样品结果/测序结果/Cytb/良好/MU5293_L14995-H16065_C2790.L14995.PW009030759.seq,MU5293,53819,MUcytb2020082553819
ZBAD2020-236,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.2,SEQ2020092346666,2020.09.23,,2020.09.23,ZBAD2020-236,2020-09-23,2020.09.23,2020.09.23,46666,MU5293,1541,1866,20200910,MU,cytb,MU5293_L14995-H16065_C2843.L14995.PW009170289.seq,bird_strike/20200910北京大兴机场48个&常州机场2个样品结果/测序结果/cytb/良好/MU5293_L14995-H16065_C2843.L14995.PW009170289.seq,MU5293,34253,MUcytb2020091034253
ZBAD2020-461,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.11.18,SEQ2020110261634,2020.11.02,,2020.11.02,ZBAD2020-461,2020-11-02,2020.11.02,2020.11.02,61634,MU5293,1804,252,20200825,MU,COI-1,MU5293_COI-1_C2790.COI-1-bird-F.PW009030661.seq,bird_strike/20200825&0828&0831常州机场3个&大兴机场36个&萧山机场3个加急样品结果/测序结果/COI-1/MU5293_COI-1_C2790.COI-1-bird-F.PW009030661.seq,MU5293,31303,MUCOI-12020082531303
ZBAD2020-461,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.11.18,SEQ2020110261634,2020.11.02,,2020.11.02,ZBAD2020-461,2020-11-02,2020.11.02,2020.11.02,61634,MU5293,1804,289,20200825,MU,cytb,MU5293_L14995-H16065_C2790.L14995.PW009030759.seq,bird_strike/20200825&0828&0831常州机场3个&大兴机场36个&萧山机场3个加急样品结果/测序结果/Cytb/良好/MU5293_L14995-H16065_C2790.L14995.PW009030759.seq,MU5293,53819,MUcytb2020082553819
ZBAD2020-461,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.11.18,SEQ2020110261634,2020.11.02,,2020.11.02,ZBAD2020-461,2020-11-02,2020.11.02,2020.11.02,61634,MU5293,1804,1866,20200910,MU,cytb,MU5293_L14995-H16065_C2843.L14995.PW009170289.seq,bird_strike/20200910北京大兴机场48个&常州机场2个样品结果/测序结果/cytb/良好/MU5293_L14995-H16065_C2843.L14995.PW009170289.seq,MU5293,34253,MUcytb2020091034253
ZBAD2020-235,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.2,SEQ2020092373657,2020.09.23,,2020.09.23,ZBAD2020-235,2020-09-23,2020.09.23,2020.09.23,73657,KN5622,1542,1868,20200910,KN,cytb,KN5622_L14995-H16065_C2843.L14995.PW009170311.seq,bird_strike/20200910北京大兴机场48个&常州机场2个样品结果/测序结果/cytb/良好/KN5622_L14995-H16065_C2843.L14995.PW009170311.seq,KN5622,37444,KNcytb2020091037444
ZBAD2020-235,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.2,SEQ2020092373657,2020.09.23,,2020.09.23,ZBAD2020-235,2020-09-23,2020.09.23,2020.09.23,73657,KN5622,1542,1899,20200910,KN,COI-1,KN5622_COI-1_C2843.COI-1-bird-F.PW009170267.seq,bird_strike/20200910北京大兴机场48个&常州机场2个样品结果/测序结果/COI-1/良好/KN5622_COI-1_C2843.COI-1-bird-F.PW009170267.seq,KN5622,77757,KNCOI-12020091077757
ZBAD2020-235,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.2,SEQ2020092373657,2020.09.23,,2020.09.23,ZBAD2020-235,2020-09-23,2020.09.23,2020.09.23,73657,KN5622,1542,2579,20200825,KN,cytb,KN5622_L14995-H16065_C2777.L14995.PW009022081.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/Cytb/双峰/KN5622_L14995-H16065_C2777.L14995.PW009022081.seq,KN5622,92604,KNcytb2020082592604
ZBAD2020-308,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.24,SEQ2020092629904,2020.09.26,,2020.09.26,ZBAD2020-308,2020-09-26,2020.09.26,2020.09.26,29904,KN5622,1591,1868,20200910,KN,cytb,KN5622_L14995-H16065_C2843.L14995.PW009170311.seq,bird_strike/20200910北京大兴机场48个&常州机场2个样品结果/测序结果/cytb/良好/KN5622_L14995-H16065_C2843.L14995.PW009170311.seq,KN5622,37444,KNcytb2020091037444
ZBAD2020-308,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.24,SEQ2020092629904,2020.09.26,,2020.09.26,ZBAD2020-308,2020-09-26,2020.09.26,2020.09.26,29904,KN5622,1591,1899,20200910,KN,COI-1,KN5622_COI-1_C2843.COI-1-bird-F.PW009170267.seq,bird_strike/20200910北京大兴机场48个&常州机场2个样品结果/测序结果/COI-1/良好/KN5622_COI-1_C2843.COI-1-bird-F.PW009170267.seq,KN5622,77757,KNCOI-12020091077757
